"2021 Con1East Gauge ",,,
"Hourly Stream Data (Summary)",,,
,,,
"Dataset Reference Format:",,,
,"[Year of data collection] Stream data from Dry Creek Experimental Watershed. Watershed Process Research Group, Boise State University",,
," URL: earth.boisestate.edu/drycreek. Multi-paged. [month and day of data download].",,
,,,
"Dataset Header Description",,,
,"Column(s)| Variable| Description| [units]",,
,"1st Column  | DateTime| Time stamp of variable collection time* [MM/DD/YY  hr:mm]",,
,"2nd Column|Discharge -L/s|Stream Discharge instantaneous measurements [L/s]",,
,"3rd Column |StreamTemp-C| Stream Temperature [C]",,
,"4th Column |StreamEC-mS/cm| Stream Electrical Conductivity [mS/cm]",,
,,,
,,,
,"**Note: -6999 denotes missing data",,
,,,
,,,
"DateTime","Discharge-L/s","StreamTemp-C","StreamEC-mS/cm"
"6/13/2021 14:00",27.23,13.7,0.111
"6/13/2021 15:00",29.25,14.3,0.113
"6/13/2021 16:00",28.43,14.8,0.114
"6/13/2021 17:00",26.67,15.2,0.115
"6/13/2021 18:00",29.25,15.3,0.116
"6/13/2021 19:00",27.15,15.3,0.116
"6/13/2021 20:00",23.42,15.1,0.116
"6/13/2021 21:00",21.23,14.9,0.116
"6/13/2021 22:00",20.37,14.6,0.115
"6/13/2021 23:00",20.66,14.2,0.115
"6/14/2021 0:00",20.81,13.9,0.114
"6/14/2021 1:00",19.14,13.5,0.114
"6/14/2021 2:00",19.36,13.2,0.113
"6/14/2021 3:00",19.12,12.8,0.112
"6/14/2021 4:00",18.33,12.5,0.111
"6/14/2021 5:00",18.32,12.3,0.111
"6/14/2021 6:00",17.9,12.1,0.11
"6/14/2021 7:00",17.96,11.9,0.11
"6/14/2021 8:00",18.26,12,0.11
"6/14/2021 9:00",19.58,12.2,0.111
"6/14/2021 10:00",20.63,12.5,0.111
"6/14/2021 11:00",19.08,12.8,0.112
"6/14/2021 12:00",21.6,13.3,0.113
"6/14/2021 13:00",22.7,13.8,0.114
"6/14/2021 14:00",24.05,14.4,0.115
"6/14/2021 15:00",24.91,14.9,0.117
"6/14/2021 16:00",25.25,15.2,0.118
"6/14/2021 17:00",25.12,15.5,0.118
"6/14/2021 18:00",23.24,15.7,0.119
"6/14/2021 19:00",22.57,15.6,0.119
"6/14/2021 20:00",20.33,15.4,0.119
"6/14/2021 21:00",20.47,15.2,0.119
"6/14/2021 22:00",19.26,14.8,0.118
"6/14/2021 23:00",18.84,14.4,0.117
"6/15/2021 0:00",17.43,14.1,0.117
"6/15/2021 1:00",17.62,13.7,0.116
"6/15/2021 2:00",17.46,13.3,0.115
"6/15/2021 3:00",17.86,13,0.114
"6/15/2021 4:00",17.91,12.7,0.114
"6/15/2021 5:00",17.88,12.5,0.113
"6/15/2021 6:00",17.62,12.3,0.113
"6/15/2021 7:00",17.34,12.1,0.112
"6/15/2021 8:00",17.02,12.2,0.112
"6/15/2021 9:00",18.18,12.3,0.113
"6/15/2021 10:00",18.58,12.5,0.113
"6/15/2021 11:00",17.95,12.8,0.114
"6/15/2021 12:00",19.7,13.2,0.114
"6/15/2021 13:00",20.32,13.6,0.115
"6/15/2021 14:00",20.32,14.1,0.116
"6/15/2021 15:00",21.45,14.5,0.117
"6/15/2021 16:00",21.01,14.8,0.118
"6/15/2021 17:00",21.21,15,0.119
"6/15/2021 18:00",19.53,15.1,0.119
"6/15/2021 19:00",17.76,15,0.119
"6/15/2021 20:00",16.73,14.8,0.119
"6/15/2021 21:00",15.99,14.4,0.118
"6/15/2021 22:00",15.74,14,0.118
"6/15/2021 23:00",14.8,13.6,0.117
"6/16/2021 0:00",16.89,13.3,0.116
"6/16/2021 1:00",15.94,12.9,0.115
"6/16/2021 2:00",16.07,12.4,0.114
"6/16/2021 3:00",16.05,11.9,0.113
"6/16/2021 4:00",15.02,11.4,0.112
"6/16/2021 5:00",16.42,11,0.11
"6/16/2021 6:00",15.44,10.6,0.109
"6/16/2021 7:00",16.37,10.3,0.109
"6/16/2021 8:00",17.2,10.4,0.109
"6/16/2021 9:00",17.28,10.6,0.109
"6/16/2021 10:00",17.18,10.8,0.11
"6/16/2021 11:00",16.98,11.2,0.111
"6/16/2021 12:00",18.98,11.6,0.112
"6/16/2021 13:00",17.94,12.2,0.113
"6/16/2021 14:00",20.29,12.8,0.115
"6/16/2021 15:00",18.92,13.3,0.116
"6/16/2021 16:00",18.77,13.6,0.117
"6/16/2021 17:00",19.85,13.9,0.118
"6/16/2021 18:00",17.32,14,0.118
"6/16/2021 19:00",17.54,13.9,0.118
"6/16/2021 20:00",17.35,13.7,0.117
"6/16/2021 21:00",15.43,13.3,0.116
"6/16/2021 22:00",14.39,12.8,0.115
"6/16/2021 23:00",14.08,12.4,0.114
"6/17/2021 0:00",13.44,12,0.113
"6/17/2021 1:00",14.37,11.5,0.112
"6/17/2021 2:00",17.4,11.2,0.112
"6/17/2021 3:00",15.42,10.9,0.111
"6/17/2021 4:00",15.96,10.6,0.11
"6/17/2021 5:00",16.95,10.4,0.11
"6/17/2021 6:00",17.3,10.2,0.109
"6/17/2021 7:00",16.58,10.1,0.109
"6/17/2021 8:00",17.68,10.3,0.109
"6/17/2021 9:00",17.91,10.5,0.11
"6/17/2021 10:00",17.54,10.9,0.111
"6/17/2021 11:00",18.46,11.3,0.112
"6/17/2021 12:00",18.85,11.9,0.113
"6/17/2021 13:00",17.21,12.6,0.115
"6/17/2021 14:00",19.6,13.2,0.117
"6/17/2021 15:00",18.21,13.7,0.118
"6/17/2021 16:00",18.43,14.1,0.119
"6/17/2021 17:00",17.05,14.4,0.12
"6/17/2021 18:00",15.36,14.5,0.12
"6/17/2021 19:00",15.31,14.5,0.121
"6/17/2021 20:00",13.99,14.3,0.12
"6/17/2021 21:00",12.63,13.8,0.119
"6/17/2021 22:00",13.41,13.3,0.118
"6/17/2021 23:00",14.22,12.8,0.117
"6/18/2021 0:00",14.72,12.3,0.116
"6/18/2021 1:00",14.47,11.9,0.115
"6/18/2021 2:00",16.16,11.6,0.114
"6/18/2021 3:00",15.91,11.3,0.113
"6/18/2021 4:00",15.41,11.1,0.113
"6/18/2021 5:00",15.17,10.9,0.112
"6/18/2021 6:00",16.12,10.7,0.111
"6/18/2021 7:00",17.78,10.6,0.111
"6/18/2021 8:00",17.35,10.8,0.112
"6/18/2021 9:00",17.4,11,0.112
"6/18/2021 10:00",18.22,11.4,0.113
"6/18/2021 11:00",16.77,11.8,0.114
"6/18/2021 12:00",17.23,12.4,0.115
"6/18/2021 13:00",19.83,13,0.117
"6/18/2021 14:00",19.12,13.7,0.119
"6/18/2021 15:00",19.48,14.3,0.12
"6/18/2021 16:00",17.97,14.7,0.122
"6/18/2021 17:00",19.09,15,0.123
"6/18/2021 18:00",18.7,15.1,0.123
"6/18/2021 19:00",16.62,15.1,0.123
"6/18/2021 20:00",15.32,14.9,0.123
"6/18/2021 21:00",14.97,14.6,0.123
"6/18/2021 22:00",13.71,14.2,0.122
"6/18/2021 23:00",14.13,13.8,0.121
"6/19/2021 0:00",13.96,13.4,0.12
"6/19/2021 1:00",14.56,13,0.119
"6/19/2021 2:00",15,12.7,0.118
"6/19/2021 3:00",14.87,12.4,0.117
"6/19/2021 4:00",14.47,12.2,0.117
"6/19/2021 5:00",16.75,11.9,0.116
"6/19/2021 6:00",15.46,11.7,0.115
"6/19/2021 7:00",14.37,11.5,0.115
"6/19/2021 8:00",17.05,11.7,0.115
"6/19/2021 9:00",17.05,11.9,0.116
"6/19/2021 10:00",16.35,12.2,0.117
"6/19/2021 11:00",18.11,12.7,0.118
"6/19/2021 12:00",17.81,13.3,0.119
"6/19/2021 13:00",17.86,13.9,0.12
"6/19/2021 14:00",18.57,14.4,0.122
"6/19/2021 15:00",18.6,14.9,0.123
"6/19/2021 16:00",17.64,15.2,0.124
"6/19/2021 17:00",16,15.4,0.125
"6/19/2021 18:00",15.52,15.4,0.125
"6/19/2021 19:00",14.86,15.4,0.125
"6/19/2021 20:00",13.65,15.2,0.125
"6/19/2021 21:00",11.95,14.8,0.124
"6/19/2021 22:00",13.1,14.4,0.123
"6/19/2021 23:00",12.31,14,0.122
"6/20/2021 0:00",12.49,13.7,0.121
"6/20/2021 1:00",13.63,13.4,0.121
"6/20/2021 2:00",13.06,13.1,0.12
"6/20/2021 3:00",13.86,12.8,0.119
"6/20/2021 4:00",14.21,12.5,0.118
"6/20/2021 5:00",13.85,12.2,0.117
"6/20/2021 6:00",14.67,12,0.117
"6/20/2021 7:00",14.51,11.8,0.116
"6/20/2021 8:00",15.1,11.9,0.117
"6/20/2021 9:00",13.48,12.1,0.117
"6/20/2021 10:00",15.16,12.4,0.118
"6/20/2021 11:00",15.72,12.8,0.119
"6/20/2021 12:00",17.47,13.3,0.12
"6/20/2021 13:00",17.32,13.8,0.121
"6/20/2021 14:00",15.62,14.3,0.122
"6/20/2021 15:00",16.75,14.8,0.124
"6/20/2021 16:00",17.81,15.1,0.125
"6/20/2021 17:00",15.34,15.3,0.125
"6/20/2021 18:00",14.88,15.4,0.126
"6/20/2021 19:00",13.98,15.4,0.126
"6/20/2021 20:00",13.23,15.2,0.126
"6/20/2021 21:00",13.07,14.9,0.125
"6/20/2021 22:00",12.62,14.5,0.124
"6/20/2021 23:00",12.06,14.3,0.124
"6/21/2021 0:00",13.73,13.9,0.123
"6/21/2021 1:00",12.87,13.5,0.122
"6/21/2021 2:00",13.95,13.2,0.121
"6/21/2021 3:00",13.2,12.9,0.121
"6/21/2021 4:00",13.92,12.6,0.12
"6/21/2021 5:00",14.1,12.4,0.119
"6/21/2021 6:00",14.52,12.2,0.119
"6/21/2021 7:00",14.42,12.1,0.118
"6/21/2021 8:00",15.02,12.2,0.119
"6/21/2021 9:00",15.53,12.4,0.119
"6/21/2021 10:00",15.9,12.7,0.12
"6/21/2021 11:00",16.83,13.1,0.121
"6/21/2021 12:00",16.89,13.6,0.122
"6/21/2021 13:00",16.85,14.2,0.123
"6/21/2021 14:00",16.27,14.7,0.125
"6/21/2021 15:00",16.1,15.2,0.126
"6/21/2021 16:00",15.71,15.5,0.127
"6/21/2021 17:00",15.46,15.8,0.128
"6/21/2021 18:00",16.24,15.9,0.128
"6/21/2021 19:00",14.2,15.8,0.128
"6/21/2021 20:00",13.09,15.7,0.128
"6/21/2021 21:00",13.12,15.5,0.128
"6/21/2021 22:00",11.87,15.1,0.127
"6/21/2021 23:00",12.62,14.8,0.126
"6/22/2021 0:00",11.78,14.5,0.125
"6/22/2021 1:00",12.16,14.3,0.125
"6/22/2021 2:00",13.58,14.1,0.125
"6/22/2021 3:00",14.27,13.9,0.124
"6/22/2021 4:00",12.99,13.8,0.124
"6/22/2021 5:00",13.14,13.7,0.124
"6/22/2021 6:00",14.63,13.7,0.124
"6/22/2021 7:00",13.72,13.7,0.124
"6/22/2021 8:00",14.45,13.7,0.124
"6/22/2021 9:00",14.29,13.9,0.124
"6/22/2021 10:00",16.29,14.2,0.125
"6/22/2021 11:00",15.89,14.5,0.126
"6/22/2021 12:00",16.15,14.9,0.127
"6/22/2021 13:00",16.89,15.4,0.128
"6/22/2021 14:00",16.86,15.9,0.129
"6/22/2021 15:00",15.98,16.3,0.131
"6/22/2021 16:00",15.68,16.6,0.131
"6/22/2021 17:00",14.98,16.8,0.132
"6/22/2021 18:00",14.52,16.8,0.132
"6/22/2021 19:00",13.87,16.7,0.132
"6/22/2021 20:00",11.63,16.2,0.131
"6/22/2021 21:00",10.67,15.9,0.131
"6/22/2021 22:00",11.58,15.6,0.13
"6/22/2021 23:00",11.19,15.5,0.13
"6/23/2021 0:00",11.81,15.2,0.129
"6/23/2021 1:00",11.66,14.9,0.128
"6/23/2021 2:00",12,14.5,0.127
"6/23/2021 3:00",12.52,14.2,0.126
"6/23/2021 4:00",12.5,13.8,0.125
"6/23/2021 5:00",12.91,13.4,0.124
"6/23/2021 6:00",12.32,13.1,0.123
"6/23/2021 7:00",13.68,13,0.123
"6/23/2021 8:00",12.26,13,0.123
"6/23/2021 9:00",12.56,13.2,0.124
"6/23/2021 10:00",12.43,13.5,0.124
"6/23/2021 11:00",14.6,13.9,0.125
"6/23/2021 12:00",14.58,14.4,0.127
"6/23/2021 13:00",15.08,14.9,0.128
"6/23/2021 14:00",15.35,15.4,0.129
"6/23/2021 15:00",15.4,15.8,0.131
"6/23/2021 16:00",15.26,16.1,0.132
"6/23/2021 17:00",15.28,16.4,0.132
"6/23/2021 18:00",13.8,16.4,0.133
"6/23/2021 19:00",11.48,16.2,0.132
"6/23/2021 20:00",11.17,16,0.132
"6/23/2021 21:00",9.84,15.7,0.132
"6/23/2021 22:00",10.05,15.3,0.131
"6/23/2021 23:00",10.65,14.9,0.13
"6/24/2021 0:00",10.12,14.5,0.129
"6/24/2021 1:00",10.31,14.1,0.128
"6/24/2021 2:00",10.93,13.7,0.127
"6/24/2021 3:00",11.33,13.4,0.126
"6/24/2021 4:00",12.04,13.2,0.125
"6/24/2021 5:00",11.28,12.9,0.125
"6/24/2021 6:00",12.51,12.7,0.124
"6/24/2021 7:00",11.93,12.6,0.124
"6/24/2021 8:00",13.57,12.8,0.124
"6/24/2021 9:00",13.83,13,0.124
"6/24/2021 10:00",13.77,13.3,0.124
"6/24/2021 11:00",14.24,13.8,0.125
"6/24/2021 12:00",15.34,14.3,0.126
"6/24/2021 13:00",15.25,14.8,0.128
"6/24/2021 14:00",16.17,15.4,0.129
"6/24/2021 15:00",15.53,15.8,0.131
"6/24/2021 16:00",14.39,16.1,0.131
"6/24/2021 17:00",13.9,16.2,0.131
"6/24/2021 18:00",12.54,16.3,0.132
"6/24/2021 19:00",12.36,16.2,0.132
"6/24/2021 20:00",10.67,16,0.132
"6/24/2021 21:00",10.45,15.7,0.132
"6/24/2021 22:00",10.12,15.2,0.13
"6/24/2021 23:00",10.14,14.8,0.13
"6/25/2021 0:00",10.02,14.4,0.128
"6/25/2021 1:00",10.33,14,0.127
"6/25/2021 2:00",10.92,13.7,0.126
"6/25/2021 3:00",11.64,13.3,0.125
"6/25/2021 4:00",11.84,13,0.125
"6/25/2021 5:00",11.84,12.8,0.124
"6/25/2021 6:00",11.16,12.6,0.123
"6/25/2021 7:00",12.36,12.4,0.123
"6/25/2021 8:00",12.61,12.6,0.123
"6/25/2021 9:00",12.7,12.8,0.124
"6/25/2021 10:00",13.26,13.1,0.124
"6/25/2021 11:00",14.09,13.6,0.125
"6/25/2021 12:00",14.27,14.1,0.126
"6/25/2021 13:00",13.62,14.6,0.128
"6/25/2021 14:00",14.4,15,0.129
"6/25/2021 15:00",14.29,15.4,0.13
"6/25/2021 16:00",12.71,15.6,0.131
"6/25/2021 17:00",12.66,15.9,0.131
"6/25/2021 18:00",11.72,16,0.131
"6/25/2021 19:00",11.34,15.9,0.131
"6/25/2021 20:00",10.45,15.8,0.131
"6/25/2021 21:00",10.01,15.6,0.131
"6/25/2021 22:00",10.09,15.3,0.13
"6/25/2021 23:00",9.23,15,0.13
"6/26/2021 0:00",8.83,14.7,0.129
"6/26/2021 1:00",9.88,14.5,0.128
"6/26/2021 2:00",10.07,14.4,0.128
"6/26/2021 3:00",11.63,14.2,0.127
"6/26/2021 4:00",10.39,14,0.127
"6/26/2021 5:00",11.15,13.7,0.126
"6/26/2021 6:00",11.14,13.5,0.125
"6/26/2021 7:00",10.28,13.4,0.125
"6/26/2021 8:00",11.68,13.5,0.125
"6/26/2021 9:00",11.52,13.7,0.126
"6/26/2021 10:00",12.36,14,0.127
"6/26/2021 11:00",11.47,14.2,0.128
"6/26/2021 12:00",12.31,14.6,0.129
"6/26/2021 13:00",13.13,15.1,0.129
"6/26/2021 14:00",12.7,15.6,0.131
"6/26/2021 15:00",12.34,16.1,0.132
"6/26/2021 16:00",11.82,16.4,0.133
"6/26/2021 17:00",11.01,16.6,0.134
"6/26/2021 18:00",10.36,16.7,0.134
"6/26/2021 19:00",11.03,16.7,0.134
"6/26/2021 20:00",9.62,16.5,0.134
"6/26/2021 21:00",9.54,16.2,0.133
"6/26/2021 22:00",9.31,16,0.133
"6/26/2021 23:00",9.06,15.6,0.133
"6/27/2021 0:00",9.6,15.3,0.132
"6/27/2021 1:00",10.78,15,0.131
"6/27/2021 2:00",11.68,14.7,0.13
"6/27/2021 3:00",10.58,14.5,0.13
"6/27/2021 4:00",11.37,14.3,0.129
"6/27/2021 5:00",11.51,14.1,0.128
"6/27/2021 6:00",12.49,13.8,0.128
"6/27/2021 7:00",12.07,13.7,0.127
"6/27/2021 8:00",12.65,13.8,0.127
"6/27/2021 9:00",12.97,14,0.128
"6/27/2021 10:00",12.68,14.2,0.128
"6/27/2021 11:00",13.91,14.6,0.129
"6/27/2021 12:00",14.56,15.1,0.13
"6/27/2021 13:00",14.06,15.5,0.132
"6/27/2021 14:00",16.03,16.1,0.133
"6/27/2021 15:00",14.58,16.5,0.134
"6/27/2021 16:00",14.28,16.8,0.135
"6/27/2021 17:00",12.29,17.1,0.136
"6/27/2021 18:00",13.94,17.2,0.137
"6/27/2021 19:00",10.76,17.1,0.137
"6/27/2021 20:00",10.87,16.9,0.137
"6/27/2021 21:00",9.54,16.6,0.136
"6/27/2021 22:00",10.14,16.3,0.135
"6/27/2021 23:00",9.12,16.1,0.134
"6/28/2021 0:00",10.82,15.8,0.134
"6/28/2021 1:00",10.89,15.5,0.133
"6/28/2021 2:00",9.86,15.2,0.133
"6/28/2021 3:00",10.28,14.9,0.132
"6/28/2021 4:00",10.94,14.7,0.131
"6/28/2021 5:00",13.92,14.4,0.13
"6/28/2021 6:00",12.38,14.2,0.13
"6/28/2021 7:00",12.29,14.1,0.13
"6/28/2021 8:00",12.84,14.2,0.13
"6/28/2021 9:00",13.47,14.4,0.13
"6/28/2021 10:00",13.49,14.7,0.131
"6/28/2021 11:00",16.52,15.1,0.132
"6/28/2021 12:00",15.8,15.6,0.133
"6/28/2021 13:00",16.17,16.1,0.134
"6/28/2021 14:00",14.01,16.7,0.135
"6/28/2021 15:00",14.79,17.1,0.136
"6/28/2021 16:00",12.76,17.4,0.137
"6/28/2021 17:00",13.57,17.6,0.138
"6/28/2021 18:00",11.63,17.7,0.139
"6/28/2021 19:00",10.02,17.6,0.14
"6/28/2021 20:00",9.07,17.4,0.139
"6/28/2021 21:00",8.92,17.2,0.139
"6/28/2021 22:00",9.22,17,0.138
"6/28/2021 23:00",8.13,16.7,0.137
"6/29/2021 0:00",7.97,16.4,0.136
"6/29/2021 1:00",7.94,16.1,0.136
"6/29/2021 2:00",8.35,15.8,0.135
"6/29/2021 3:00",9.04,15.5,0.134
"6/29/2021 4:00",10.07,15.2,0.134
"6/29/2021 5:00",9.72,14.9,0.133
"6/29/2021 6:00",9.57,14.7,0.132
"6/29/2021 7:00",10.92,14.5,0.132
"6/29/2021 8:00",11.03,14.6,0.133
"6/29/2021 9:00",12.94,14.9,0.133
"6/29/2021 10:00",12.43,15.2,0.134
"6/29/2021 11:00",12.21,15.7,0.135
"6/29/2021 12:00",12.18,16.2,0.136
"6/29/2021 13:00",12.52,16.7,0.137
"6/29/2021 14:00",15.25,17.2,0.139
"6/29/2021 15:00",13.83,17.6,0.14
"6/29/2021 16:00",14.15,17.9,0.142
"6/29/2021 17:00",12.42,18.1,0.143
"6/29/2021 18:00",11.13,18.2,0.143
"6/29/2021 19:00",8.53,18.1,0.144
"6/29/2021 20:00",8.04,17.9,0.144
"6/29/2021 21:00",8.63,17.6,0.143
"6/29/2021 22:00",6.63,17.4,0.143
"6/29/2021 23:00",8.4,17.1,0.142
"6/30/2021 0:00",7.43,16.9,0.141
"6/30/2021 1:00",7.63,16.8,0.139
"6/30/2021 2:00",8.32,16.6,0.138
"6/30/2021 3:00",8.7,16.5,0.138
"6/30/2021 4:00",8.56,16.3,0.137
"6/30/2021 5:00",9.12,16.2,0.137
"6/30/2021 6:00",9.17,15.9,0.136
"6/30/2021 7:00",10.5,15.8,0.136
"6/30/2021 8:00",11.43,15.9,0.136
"6/30/2021 9:00",13.36,16.1,0.137
"6/30/2021 10:00",12.1,16.4,0.138
"6/30/2021 11:00",12.22,16.7,0.133
"6/30/2021 12:00",12.14,17,0.134
"6/30/2021 13:00",14.26,17.4,0.135
"6/30/2021 14:00",13.86,17.9,0.136
"6/30/2021 15:00",13.03,18.2,0.137
"6/30/2021 16:00",13.34,18.4,0.138
"6/30/2021 17:00",11.43,18.6,0.139
"6/30/2021 18:00",11.17,18.5,0.139
"6/30/2021 19:00",9,18.4,0.139
"6/30/2021 20:00",7.84,18.1,0.138
"6/30/2021 21:00",7.07,17.8,0.138
"6/30/2021 22:00",7.56,17.4,0.137
"6/30/2021 23:00",7.03,17,0.137
"7/1/2021 0:00",6.75,16.7,0.136
"7/1/2021 1:00",6.75,16.3,0.135
"7/1/2021 2:00",7.2,16,0.135
"7/1/2021 3:00",6.78,15.8,0.134
"7/1/2021 4:00",8.55,15.4,0.133
"7/1/2021 5:00",9.83,15.2,0.133
"7/1/2021 6:00",9.16,14.9,0.132
"7/1/2021 7:00",8.15,14.8,0.131
"7/1/2021 8:00",8.2,14.8,0.131
"7/1/2021 9:00",9.19,15.1,0.132
"7/1/2021 10:00",9.59,15.4,0.133
"7/1/2021 11:00",9.23,15.9,0.134
"7/1/2021 12:00",10.43,16.4,0.135
"7/1/2021 13:00",11.2,16.9,0.136
"7/1/2021 14:00",11.25,17.3,0.138
"7/1/2021 15:00",10.2,17.7,0.139
"7/1/2021 16:00",10.6,17.9,0.14
"7/1/2021 17:00",8.66,17.9,0.139
"7/1/2021 18:00",8.62,17.8,0.139
"7/1/2021 19:00",8.05,17.6,0.139
"7/1/2021 20:00",6.09,17.4,0.139
"7/1/2021 21:00",5.88,17.2,0.138
"7/1/2021 22:00",5.86,16.9,0.138
"7/1/2021 23:00",5.16,16.6,0.137
"7/2/2021 0:00",6.26,16.3,0.136
"7/2/2021 1:00",5.39,16,0.135
"7/2/2021 2:00",5.87,15.7,0.135
"7/2/2021 3:00",6.57,15.4,0.134
"7/2/2021 4:00",6.44,15.2,0.133
"7/2/2021 5:00",7.48,14.9,0.133
"7/2/2021 6:00",7.97,14.7,0.132
"7/2/2021 7:00",7.25,14.6,0.131
"7/2/2021 8:00",8.52,14.8,0.131
"7/2/2021 9:00",8.32,15,0.132
"7/2/2021 10:00",8.42,15.3,0.132
"7/2/2021 11:00",10.01,15.8,0.134
"7/2/2021 12:00",10.17,16.2,0.135
"7/2/2021 13:00",10.54,16.7,0.136
"7/2/2021 14:00",11.6,17.2,0.138
"7/2/2021 15:00",10.4,17.6,0.139
"7/2/2021 16:00",10.49,17.8,0.14
"7/2/2021 17:00",9.45,18,0.141
"7/2/2021 18:00",8.52,18.1,0.143
"7/2/2021 19:00",7.29,18,0.146
"7/2/2021 20:00",6.36,17.8,0.143
"7/2/2021 21:00",5.39,17.5,0.141
"7/2/2021 22:00",5.2,17.1,0.142
"7/2/2021 23:00",6.14,16.8,0.139
"7/3/2021 0:00",5.28,16.5,0.139
"7/3/2021 1:00",6.47,16.3,0.138
"7/3/2021 2:00",5.77,16.1,0.137
"7/3/2021 3:00",5.89,15.8,0.136
"7/3/2021 4:00",6.48,15.5,0.135
"7/3/2021 5:00",7.33,15.3,0.134
"7/3/2021 6:00",7.39,15.1,0.134
"7/3/2021 7:00",7.48,15,0.134
"7/3/2021 8:00",7.32,15.1,0.133
"7/3/2021 9:00",8.88,15.3,0.134
"7/3/2021 10:00",9.39,15.6,0.135
"7/3/2021 11:00",9.36,16,0.136
"7/3/2021 12:00",10.17,16.5,0.138
"7/3/2021 13:00",10.03,16.9,0.139
"7/3/2021 14:00",11.5,17.5,0.141
"7/3/2021 15:00",10.23,17.8,0.142
"7/3/2021 16:00",10.48,18,0.143
"7/3/2021 17:00",10.17,18.2,0.144
"7/3/2021 18:00",8.52,18.1,0.144
"7/3/2021 19:00",7.42,18,0.145
"7/3/2021 20:00",6.58,17.9,0.144
"7/3/2021 21:00",5.59,17.6,0.144
"7/3/2021 22:00",4.99,17.4,0.143
"7/3/2021 23:00",5.79,17.2,0.142
"7/4/2021 0:00",5.01,16.8,0.14
"7/4/2021 1:00",5.47,16.5,0.139
"7/4/2021 2:00",5.8,16.3,0.139
"7/4/2021 3:00",6.32,16.1,0.138
"7/4/2021 4:00",7.79,15.9,0.137
"7/4/2021 5:00",6.83,15.7,0.137
"7/4/2021 6:00",7.32,15.5,0.136
"7/4/2021 7:00",6.95,15.4,0.136
"7/4/2021 8:00",9.02,15.5,0.137
"7/4/2021 9:00",8.4,15.7,0.137
"7/4/2021 10:00",9.47,16,0.138
"7/4/2021 11:00",9.94,16.2,0.138
"7/4/2021 12:00",9.49,16.6,0.139
"7/4/2021 13:00",10.27,17.1,0.14
"7/4/2021 14:00",10.51,17.4,0.141
"7/4/2021 15:00",9.51,17.6,0.141
"7/4/2021 16:00",9.04,17.9,0.142
"7/4/2021 17:00",8.96,18,0.142
"7/4/2021 18:00",8.09,18,0.143
"7/4/2021 19:00",6.78,17.9,0.143
"7/4/2021 20:00",5.88,17.7,0.143
"7/4/2021 21:00",5.13,17.5,0.143
"7/4/2021 22:00",5.29,17.3,0.142
"7/4/2021 23:00",4.58,17,0.142
"7/5/2021 0:00",4.89,16.8,0.141
"7/5/2021 1:00",5.36,16.6,0.141
"7/5/2021 2:00",5.74,16.5,0.14
"7/5/2021 3:00",6.44,16.3,0.14
"7/5/2021 4:00",5.79,16.2,0.14
"7/5/2021 5:00",6.9,16,0.139
"7/5/2021 6:00",7.04,15.7,0.138
"7/5/2021 7:00",7.13,15.6,0.138
"7/5/2021 8:00",7.59,15.6,0.138
"7/5/2021 9:00",7.84,15.8,0.138
"7/5/2021 10:00",8.46,16,0.138
"7/5/2021 11:00",10.04,16.4,0.139
"7/5/2021 12:00",9.58,16.8,0.14
"7/5/2021 13:00",9.02,17.2,0.141
"7/5/2021 14:00",9.63,17.7,0.142
"7/5/2021 15:00",9.61,18,0.143
"7/5/2021 16:00",8.97,18.2,0.144
"7/5/2021 17:00",8.86,18.3,0.144
"7/5/2021 18:00",7.41,18.4,0.145
"7/5/2021 19:00",5.92,18.3,0.145
"7/5/2021 20:00",4.78,18,0.145
"7/5/2021 21:00",4.22,17.6,0.144
"7/5/2021 22:00",3.98,17.2,0.143
"7/5/2021 23:00",4.58,16.7,0.142
"7/6/2021 0:00",4.08,16.3,0.14
"7/6/2021 1:00",5.11,15.9,0.139
"7/6/2021 2:00",4.61,15.6,0.138
"7/6/2021 3:00",4.99,15.3,0.137
"7/6/2021 4:00",5.05,15.1,0.136
"7/6/2021 5:00",6.81,14.8,0.136
"7/6/2021 6:00",5.9,14.6,0.135
"7/6/2021 7:00",6.09,14.5,0.135
"7/6/2021 8:00",7.02,14.7,0.134
"7/6/2021 9:00",7.42,14.9,0.135
"7/6/2021 10:00",7.5,15.3,0.136
"7/6/2021 11:00",8.06,15.7,0.138
"7/6/2021 12:00",9.16,16.3,0.14
"7/6/2021 13:00",9.53,16.9,0.141
"7/6/2021 14:00",8.36,17.4,0.143
"7/6/2021 15:00",9.7,17.8,0.145
"7/6/2021 16:00",9.83,18.1,0.146
"7/6/2021 17:00",8.08,18.3,0.147
"7/6/2021 18:00",6.78,18.2,0.147
"7/6/2021 19:00",5.14,18.1,0.147
"7/6/2021 20:00",4.37,17.9,0.146
"7/6/2021 21:00",3.9,17.7,0.145
"7/6/2021 22:00",3.91,17.6,0.144
"7/6/2021 23:00",4.14,17.5,0.144
"7/7/2021 0:00",4.47,17.4,0.144
"7/7/2021 1:00",4.62,17.1,0.145
"7/7/2021 2:00",4.61,16.8,0.142
"7/7/2021 3:00",4.83,16.5,0.141
"7/7/2021 4:00",5.18,16.3,0.141
"7/7/2021 5:00",5.82,16,0.14
"7/7/2021 6:00",5.81,15.8,0.14
"7/7/2021 7:00",6.79,15.7,0.14
